tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1795878339971887254',Comerciantes ambulantes protagonizan incidentes durante copamiento en Barrio Meiggs #CooperativaContigo https://t.co/YuG1gSxIYD https://t.co/7MiS8hYeg6,es,Tweet,0,0,1,1,682,2024-05-29 14:02:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://cooperativa.cl/noticias/pais/policial/comerciantes-ambulantes-protagonizan-incidentes-en-barrio-meiggs/2024-05-29/135055.html,photo,https://pbs.twimg.com/media/GOw90VsWUAA8DGi.jpg
'1795878149726900332',"""A mí me apoyó el pueblo chileno"", dijo la mamá de Tomás Ross al concluir su odisea de 1.300 kilómetros entre Chiloé y el Palacio de La Moneda #CooperativaContigo https://t.co/P6T09y3WFg https://t.co/XETT34r2fB",es,Tweet,0,5,0,1,861,2024-05-29 14:01:31,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,http://tinyurl.com/25x4hshh,photo,https://pbs.twimg.com/media/GOw9pc9WoAAuhVw.jpg
'1795877796100845773',Jugador de O'Higgins Julio Mosevich recibió cinco fechas de suspensión #CooperativaContigo https://t.co/HsdaV2L6Rs https://t.co/MADiF5XkEH,es,Tweet,0,0,0,1,928,2024-05-29 14:00:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2d9e87hk,photo,https://pbs.twimg.com/media/GOw9VNAXsAAzO04.jpg
'1795876331596685480',Comenta con #CooperativaContigo,es,Tweet,0,2,0,0,2229,2024-05-29 13:54:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,,,
'1795875299269267502',Desde Turquía afirmaron que Galatasaray pretende a Alexis Sánchez #CooperativaContigo https://t.co/5qiZXADTMp https://t.co/GS4x8SmnFW,es,Tweet,0,2,0,0,1976,2024-05-29 13:50:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2ykbpbjy,photo,https://pbs.twimg.com/media/GOw7EDMWgAALckb.jpg
'1795874084083085539',Aventura suma segundo concierto en Estadio Nacional: fecha y venta de entradas https://t.co/KPxtOhxkjb https://t.co/SJxNWPlGQV,es,Tweet,0,0,0,0,2256,2024-05-29 13:45:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://tinyurl.com/28btyntj,photo,https://pbs.twimg.com/media/GOw57bOWcAAIy6d.jpg
'1795871459501310034',Juicio que investiga la muerte de Maradona comenzará el 1 de octubre #CooperativaContigo https://t.co/HQav8Ral78 https://t.co/wxxwtsew8n,es,Tweet,0,1,1,0,2595,2024-05-29 13:34:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/254ckmvq,photo,https://pbs.twimg.com/media/GOw3kTuWkAIGO9J.jpg
'1795870898223804591',Vaticano intervino conventos de monjas que siguen a un falso obispo excomulgado #CooperativaContigo https://t.co/DXPFtH8JGP https://t.co/3ZgGQWYC8Y,es,Tweet,1,1,1,0,2704,2024-05-29 13:32:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2clesqns,photo,https://pbs.twimg.com/media/GOw3DUvWAAApKk_.jpg
'1795865349100855514',"Uno de los reyes se despide 😪 #icq #chat 
https://t.co/nPbs4QhZnq https://t.co/vfiSHWk0eQ",es,Retweet,0,3,3,0,2512,2024-05-29 13:10:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#icq,#chat",https://tinyurl.com/dthe2hmz,photo,https://pbs.twimg.com/media/GOwx_CuWsAAWRy8.jpg
'1795869599600181514',Informe en que participó Van Rysselberghe permite excarcelar a condenado por matanza en 1973 #CooperativaContigo  https://t.co/kDSQzjUuiH https://t.co/DogIcmLEnj,es,Tweet,0,3,5,0,3762,2024-05-29 13:27:32,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/2asldlrw,photo,https://pbs.twimg.com/media/GOw13Y5WAAEYGd2.jpg
'1795866623049433215',Película Moana 2: tráiler y fecha de estreno https://t.co/vGPXmVp4jP https://t.co/1QPaFtKySo,es,Tweet,0,3,0,0,2979,2024-05-29 13:15:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://tinyurl.com/22845r28,photo,https://pbs.twimg.com/media/GOwzIxoXoAARUAi.jpg
'1795865425873383624',Colombia decidió prohibir las corridas de toros #CooperativaContigo https://t.co/lxBgnwUt5j https://t.co/4O6DGYpeOl,es,Tweet,0,37,9,3,3191,2024-05-29 13:10:57,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,http://tinyurl.com/23dtfwl7,photo,https://pbs.twimg.com/media/GOwyFJVXoAIsT6s.jpg
'1795863096008851897',"No es lo único, pero sí lo más llamativo 🎮 #psplus #playstation https://t.co/dV8ieKiAai https://t.co/OOzRhP3q20",es,Retweet,0,0,1,0,2483,2024-05-29 13:01:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#psplus,#playstation",https://tinyurl.com/mr2u9rkk,photo,https://pbs.twimg.com/media/GOwv9NjWgAAxgAT.jpg
'1795860899548340305',Enfermera es condenada a cadena perpetua por el homicidio de cuatro pacientes en Italia #CooperativaContigo https://t.co/vEt5XiX0V4 https://t.co/yvnPH8Xaef,es,Tweet,0,2,0,0,2763,2024-05-29 12:52:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,http://tinyurl.com/2bg73l9l,photo,https://pbs.twimg.com/media/GOwt945W0AIsPA-.jpg
'1795859326898184564',A cuatro meses de su hallazgo: Entregan cuerpo de influencer Javiera Jiménez #CooperativaContigo https://t.co/QV1ssbYO8s https://t.co/LqAHrQj21e,es,Tweet,0,2,1,1,3307,2024-05-29 12:46:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2yjlwxgv,photo,https://pbs.twimg.com/media/GOwshY3W0AABAgP.jpg
'1795858138576347305',Enfermedades respiratorias al alza: 93% de ocupación en camas críticas para adultos #CooperativaContigo https://t.co/OJe0OuLvMn https://t.co/aGE6zQpOnV,es,Tweet,1,3,6,0,2890,2024-05-29 12:42:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,http://tinyurl.com/2aslrb6h,photo,https://pbs.twimg.com/media/GOwrcNGXoAAQTHF.jpg
'1795856711435112886',Padre de Juan Sebastián Verón sorprendió por su relación con futbolista 50 años menor #CooperativaContigo https://t.co/YqWnTvuqYe https://t.co/k9P4UbVqbJ,es,Tweet,0,1,1,5,5298,2024-05-29 12:36:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/24x87fvn,photo,https://pbs.twimg.com/media/GOwqKAwXoAEb9OX.jpg
'1795854728582046149',"AHORA🔴 Ministra @Carolina_Toha confirma que la banda detrás de la Operación Caserío, la Mafia del Norte, operaba en varias comunas y localidades de Tarapacá @Cooperativa #Iquique https://t.co/Nq1qQw2ICR",es,Retweet,1,19,6,1,3590,2024-05-29 12:28:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Iquique,,video,https://video.twimg.com/ext_tw_video/1795852763999440896/pu/vid/avc1/1280x720/Rt14H7wvNaCTu7NY.mp4?tag=12
'1795856116842106885',"EEUU reprendió a Israel en la ONU por ataque a Rafah: ""Debe hacer más por proteger a civiles"" #CooperativaContigo https://t.co/ZmDExRYdQb https://t.co/3PM9Fzor9I",es,Tweet,0,0,1,1,3118,2024-05-29 12:33:58,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/2ajj4p56,photo,https://pbs.twimg.com/media/GOwpjkuXQAAPUWZ.jpg
'1795855066714284510',Diputada Mercedes Bulnes reveló que padece cáncer #CooperativaContigo https://t.co/sAp27HQish https://t.co/4KaXi3HJlA,es,Tweet,0,2,1,1,2707,2024-05-29 12:29:47,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/276gqp26,photo,https://pbs.twimg.com/media/GOwopR6WsAAOv79.jpg
'1795854040766513249',"#CooperativaContigo Derecha critica ""presión indebida e imprudente"" del Partido Comunista a la Justicia a favor de Daniel Jadue: https://t.co/L1wkEnJuJg https://t.co/gyAJNayN16",es,Tweet,2,50,7,46,6678,2024-05-29 12:25:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,http://tinyurl.com/22b52ycn,photo,https://pbs.twimg.com/media/GOwnunyXYAErQs_.jpg
'1795851565191868430',Tomás Barrios avanzó a cuartos de final en el Challenger de Vicenza #CooperativaContigo https://t.co/QG8Rjo47JG https://t.co/Lfm9fO0XII,es,Tweet,0,2,2,0,2957,2024-05-29 12:15:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/25hvxdyl,photo,https://pbs.twimg.com/media/GOwlebKXAAAczun.jpg
'1795848998840058217',Pablo Zamora reveló el mayor temor que tenía antes de revivir a Popin https://t.co/mjCIuZCXmZ https://t.co/z3zpaCYJ0a,es,Tweet,0,6,1,4,4914,2024-05-29 12:05:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://tinyurl.com/22fe57uf,photo,https://pbs.twimg.com/media/GOwi3MyX0AAcAue.jpg
'1795848858758766640',"Esta noche, #ColoColo se juega el todo o nada ante Cerro Porteño en #CopaLibertadores. ¿Cuál es tu pronóstico para el partido en Asunción? Comenta con #CooperativaContigo o envía tu WhatsApp de voz al +56978880770 https://t.co/celAaCws25",es,Tweet,0,3,1,1,5344,2024-05-29 12:05:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ColoColo,#CopaLibertadores,#CooperativaContigo",,photo,https://pbs.twimg.com/media/GOwjAxHWkAAafJ5.jpg
'1795847573825306764',[Video] @EfectoChina Paseo por la costa de China: Quanzhou https://t.co/Kov0I9wMH5 https://t.co/5YNJj7nb8i,it,Tweet,0,1,1,0,2465,2024-05-29 12:00:01,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://tinyurl.com/23rcqhgj,photo,https://pbs.twimg.com/media/GOwNLJwWcAAn_Li.jpg
'1795846190933868974',"Francisca Merino salió en defensa de Felipe Avello tras intento de funa #CooperativaContigo 
https://t.co/wRxYhRjPgr https://t.co/03Gbdquatz",es,Tweet,46,926,67,28,51556,2024-05-29 11:54:31,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/26hxwoy8,photo,https://pbs.twimg.com/media/GOwglkwXMAADk1O.jpg
'1795845713156342174',"Vincent Kompany firmó como nuevo DT de Bayern Munich hasta 2027 #CooperativaContigo 
https://t.co/gEBVxizMxF https://t.co/6lBLWnyAz2",es,Tweet,1,5,1,2,4284,2024-05-29 11:52:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/29zw5gau,photo,https://pbs.twimg.com/media/GOwgInNXIAApS6r.jpg
'1795845623973093501',"Modifican prisión preventiva contra el alcalde de Cunco, imputado por abuso sexual: Quedó con arresto domiciliario #CooperativaContigo https://t.co/bbEX6xKKhV https://t.co/uJllywfVGb",es,Tweet,0,1,3,1,2829,2024-05-29 11:52:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://www.cooperativa.cl/noticias/pais/policial/delitos-sexuales/modifican-prision-preventiva-contra-el-alcalde-de-cunco-quedo-con/2024-05-29/114806.html,photo,https://pbs.twimg.com/media/GOwf9JVWIAACSWi.jpg
'1795843494566920698',Roland Garros suspendió gran parte de los duelos de este miércoles por lluvia #CooperativaContigo https://t.co/O6O6BcWUOb https://t.co/zNQtNFQ5Qv,es,Tweet,0,6,1,0,3236,2024-05-29 11:43:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/27joywt8,photo,https://pbs.twimg.com/media/GOweILaXIAA2Nvy.jpg
'1795842281968468058',"Nueva Delhi batió récord de calor extremo: 52,3 grados #CooperativaContigo https://t.co/bS0lP8FCfj https://t.co/vNwAPmBDps",es,Tweet,0,5,7,0,3465,2024-05-29 11:38:59,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/25uqrjlo,photo,https://pbs.twimg.com/media/GOwc8DSWAAAN258.jpg
'1795842075889729537',Alejandro Tabilo jugará el ATP de Mallorca en la previa de Wimbledon #CooperativaContigo https://t.co/EultOqnDXY https://t.co/UZNUeKxs5z,es,Tweet,0,3,2,0,2944,2024-05-29 11:38:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/22npemgz,photo,https://pbs.twimg.com/media/GOwc2JaWMAAqmUR.jpg
'1795839657663726057',"Joss Stone regresa a Chile en 2024: Fecha, recinto y venta de entradas #CooperativaContigo https://t.co/0srPISPeXi https://t.co/jNGoGSeOXy",es,Tweet,0,3,3,0,2959,2024-05-29 11:28:34,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/2d334vnb,photo,https://pbs.twimg.com/media/GOwapaHWIAAdutH.jpg
'1795838528825205072',Israel afirma que la guerra durará al menos siete meses más y que no abandonará Gaza #CooperativaContigo https://t.co/suWrXHE2zj https://t.co/C5ZdujNjgv,es,Tweet,0,7,4,7,3715,2024-05-29 11:24:04,"<a href=""http://www.cooperativa.cl"" rel=""nofollow"">Cooperativa.cl</a>",#CooperativaContigo,https://tinyurl.com/24od4me7,photo,https://pbs.twimg.com/media/GOwZoAcXEAEkTnF.jpg
'1795836071487631618',Tratativas en punto muerto: Anglo American no extenderá conversaciones con BHP #CooperativaContigo https://t.co/LxTFA3NStW https://t.co/03oU5DqEwr,es,Tweet,0,2,0,0,3241,2024-05-29 11:14:19,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/24ng68t2,photo,https://pbs.twimg.com/media/GOwXWKwWcAA1avU.jpg
'1795834259476992214',Alcaraz sacó adelante un exigente choque con De Jong y accedió a tercera ronda en #RolandGarros #CooperativaContigo https://t.co/3GVfL3lSwD https://t.co/EedwwBDM15,es,Tweet,0,1,0,0,3433,2024-05-29 11:07:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#RolandGarros,#CooperativaContigo",https://tinyurl.com/2yzc76pj,photo,https://pbs.twimg.com/media/GOwVpTHX0AACSUT.jpg
'1795833193205244100',"Se amplía despliegue en busca de mujer desaparecida en Punta Arenas #CooperativaContigo 
https://t.co/cqjVhFdO2T https://t.co/0bm840YMuI",es,Tweet,0,4,2,0,3528,2024-05-29 11:02:52,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/26en7uzm,photo,https://pbs.twimg.com/media/GOwUvDeWIAEz8os.jpg
'1795833129409864127',ANFA suspendió los partidos de Tercera División tras denuncia de irregularidades en arbitraje #CooperativaContigo https://t.co/jhbTwn4d5h https://t.co/QAsG0yIpL4,es,Tweet,1,4,2,0,3439,2024-05-29 11:02:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2ctbjgbm,photo,https://pbs.twimg.com/media/GOwUs9EWUAAVPV6.jpg
'1795830430463332671',"#CooperativaContigo [En vivo] La Fiscalía formaliza al alcalde Daniel Jadue por delitos de cohecho, fraude al fisco y estafa en el marco del caso Farmacias Populares: https://t.co/gfCup8m6dH https://t.co/vJwsNMPHU8",es,Tweet,0,17,4,1,3744,2024-05-29 10:51:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/22z8r2fg,photo,https://pbs.twimg.com/media/GOwSOcCWsAAtIHM.jpg
'1795828254856839484',"AHORA🔴 Director General de la PDI, prefecto general Eduardo Cerna, confirma que son 38 detenidos y 70 domicilios allanados: hay 12 arma de fuego incautadas, varias de alto calibre @Cooperativa #Iquique #Tarapacá https://t.co/MQlOCP8A4X",es,Retweet,0,39,21,1,5345,2024-05-29 10:43:15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Iquique,#Tarapacá",,video,https://video.twimg.com/ext_tw_video/1795827754614599680/pu/vid/avc1/1280x720/x7APTFmFWByUY75L.mp4?tag=12
'1795826847999287579',"Incautan ballesta, ropa de camuflaje, radios y lienzos en una casa de Angol #CooperativaContigo https://t.co/21ehHTLahD https://t.co/xcJ3tpemVN",es,Tweet,0,6,1,1,3546,2024-05-29 10:37:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2cpw8ppp,photo,https://pbs.twimg.com/media/GOwO_MrWcAAaPg3.jpg
'1795825006875963749',"Conaf confirmó robo en brigada de Valparaíso, pero descartó pérdida de información #CooperativaContigo https://t.co/PcXt0cmpBB https://t.co/f1rRr8GOBu",es,Tweet,0,1,3,0,3106,2024-05-29 10:30:21,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/244wgge2,photo,https://pbs.twimg.com/media/GOwNM4rXcAAnrqI.jpg
'1795824216551707047',Cuenta de la Copa Libertadores cometió comentado error con el Cerro Porteño-Colo Colo #CooperativaContigo https://t.co/WuqVjiu4qu https://t.co/nj9csOC2tw,es,Tweet,0,1,1,0,3794,2024-05-29 10:27:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/25nc4uwe,photo,https://pbs.twimg.com/media/GOwMmbOW8AA-BlH.jpg
'1795823381943853380',Comenzaron los problemas de reproducción 😮 #YouTube︎︎ #adblocker https://t.co/fttgxYqyRf https://t.co/lS6xS1zGsH,es,Retweet,0,2,2,0,2825,2024-05-29 10:23:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#YouTube︎︎,#adblocker",https://tinyurl.com/yt5cev7s,photo,https://pbs.twimg.com/media/GOwL0xvXkAAgac7.jpg
'1795821866764099977',"China Hoy: Entre libros, bicicletas y budismo @EfectoChina https://t.co/LcKgHNd5gB https://t.co/1YRbMzdn7d",es,Tweet,1,2,4,1,2849,2024-05-29 10:17:52,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://tinyurl.com/2dlykcqr,photo,https://pbs.twimg.com/media/GOwKY9BWsAAUPyv.jpg
'1795819833399087153',Megaoperativo en Tarapacá: Se allanaron 70 domicilios en cuatro comunas #CooperativaContigo https://t.co/9jME3ntZBc https://t.co/xKkCNEcrZp,es,Tweet,0,5,4,0,3146,2024-05-29 10:09:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,http://tinyurl.com/2cts2s2j,photo,https://pbs.twimg.com/media/GOwIkubXcAAv2D_.jpg
'1795818921708384439',#CooperativaContigo [Video] Corea del Sur acusa que Pyongyang le lanzó bolsas con excremento: https://t.co/ekhZxBvnEq https://t.co/3wG9qOikDa,es,Tweet,0,1,1,1,3534,2024-05-29 10:06:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2d7vp49v,photo,https://pbs.twimg.com/media/GOwHscuW8AA0qjq.jpg
'1795818158647099836',Pancho Saavedra y Jorge Zabaleta aclararon si volverán a viajar con Socios por el Mundo https://t.co/m7yHcJQ93r https://t.co/I7sM1YBzeP,es,Tweet,0,9,2,10,6781,2024-05-29 10:03:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://tinyurl.com/2dnncpm2,photo,https://pbs.twimg.com/media/GOwHBrhWQAM8Ghc.jpg
'1795815587354198269',Hombre se entregó a Carabineros y confesó haber asesinado a su pareja #CooperativaContigo https://t.co/PLLUhEgyWG https://t.co/qbLXyjsaWs,es,Tweet,0,0,0,2,3219,2024-05-29 09:52:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/27phqptn,photo,https://pbs.twimg.com/media/GOwEpxKWQAA0EwM.jpg
'1795216004512911444',"¿Será verdad? 🧐 #ios18 #apple #iphone
https://t.co/pQbNPdkU2p https://t.co/oyFsRaYAmu",es,Retweet,0,1,1,0,2869,2024-05-27 18:10:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ios18,#apple,#iphone",https://tinyurl.com/ybhyx993,photo,https://pbs.twimg.com/media/GOnjbTmX0AA5PFq.jpg
'1795814022786228449',Los equipos clasificados a los octavos de final de la Copa Libertadores #CooperativaContigo https://t.co/3AGklwqnlh https://t.co/tM45O3E15C,es,Tweet,0,0,0,0,3009,2024-05-29 09:46:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/29l22quu,photo,https://pbs.twimg.com/media/GOwDS7xX0AAMc_r.jpg
'1795813707223609687',Querellante: Que el megaincendio mutara de forestal a urbano es responsabilidad de autoridades #CooperativaContigo https://t.co/659LLt9uzG https://t.co/rnprv8GuKV,es,Tweet,0,6,6,0,3508,2024-05-29 09:45:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2a3kj4ez,photo,https://pbs.twimg.com/media/GOwC7D6WsAEeKtQ.jpg
'1795812972993863758',"Caso Farmacias Populares: Alcalde Daniel Jadue es formalizado por cohecho, fraude al fisco y estafa, cargos que atribuye a una ""farsa jurídica"" #CooperativaContigo https://t.co/H2SI5b9Buh https://t.co/kfh0m7nVQy",es,Tweet,3,70,22,43,11729,2024-05-29 09:42:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,http://tinyurl.com/22z8r2fg,photo,https://pbs.twimg.com/media/GOwCK9ZXQAAfn4I.jpg
'1795811934136373327',"Emma Stone encabeza nuevo trailer de ""Kinds of Kindness"" de Yorgos Lanthimos #CooperativaContigo 
https://t.co/5mtAcEMRX5 https://t.co/655VN1v2XE",es,Tweet,1,3,1,0,3232,2024-05-29 09:38:24,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/25ws3l8n,photo,https://pbs.twimg.com/media/GOwBbjEWIAAF848.jpg
'1795808504751563041',Pancho Saavedra recordó a Toni Espadas con fotos de su último viaje #CooperativaContigo https://t.co/Veg3fWNpaR https://t.co/OeYdNepuhc,es,Tweet,0,4,2,0,3669,2024-05-29 09:24:46,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#CooperativaContigo,https://tinyurl.com/2927f5nr,photo,https://pbs.twimg.com/media/GOv-T74W0AEza5m.jpg
'1795808245665218639',PSG retuvo 80 millones de euros a Mbappé para que no se vaya gratis  #CooperativaContigo https://t.co/FyDz9F1iAQ https://t.co/1nnW4tq8vD,es,Tweet,0,0,0,0,3222,2024-05-29 09:23:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2crs8em9,photo,https://pbs.twimg.com/media/GOv-E7lXUAEn3ur.jpg
'1795805589773123933',AHORA🔴 En busca de evidencia y con una retroexcavadora la PDI demuele una vivienda  en medio del MEGA OPERATIVO en Pozo Almonte @Cooperativa #Tarapacá #Iquique #CrimenOrganizado https://t.co/ZKMGnjb2vd,es,Retweet,3,127,46,5,12996,2024-05-29 09:13:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Tarapacá,#Iquique,#CrimenOrganizado",,video,https://video.twimg.com/ext_tw_video/1795805504012271616/pu/vid/avc1/1280x720/CnvAWr4yGHwzoXBP.mp4?tag=12
'1795803939540963406',"#CooperativaContigo [Radio en vivo] Alejandra Krauss (Democracia Cristiana), María José Hoffmann (Unión Demócrata Independiente), Flavia Torrealba (Federación Regionalista Verde Social) y Luis Pardo (Instituto Libertad) debaten en El Primer Café: https://t.co/QkQdgHw02O https://t.co/uZvh2TV7Mb",es,Tweet,0,2,4,5,3089,2024-05-29 09:06:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://www.cooperativa.cl/radioenvivo/,photo,https://pbs.twimg.com/media/GOv6GkFWcAApt9g.jpg
'1795803875900899755',[VIDEO] Universitario pidió sanciones por cánticos homofóbicos de hinchas de LDU de Quito #CooperativaContigo https://t.co/xVrYPgZx39 https://t.co/BVbFcBNRb3,es,Tweet,0,0,1,0,2836,2024-05-29 09:06:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/25wfn7sa,photo,https://pbs.twimg.com/media/GOv6FenWMAIZ93R.jpg
'1795800675093246400',"AHORA🔴 Más de 600 detectives de la PDI trabajan en MEGA OPERATIVO en Pozo Almonte, Alto Hospicio, Iquique y Pica: van 70 viviendas allanadas al momento @Cooperativa #Tarapacá https://t.co/zeqEBcYNto",es,Retweet,5,307,90,3,17175,2024-05-29 08:53:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Tarapacá,,video,https://video.twimg.com/ext_tw_video/1795800613265014784/pu/vid/avc1/1280x720/5PAbqpeKc8OGc3TB.mp4?tag=12
'1795800683372740622',Militantes del Partido Comunista esperan al alcalde Daniel Jadue en el metro Rondizonni previo a su formalizaron en el Centro Justicia @Cooperativa https://t.co/quPgekayra,es,Retweet,2,34,14,74,6642,2024-05-29 08:53:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1795794566609539073/pu/vid/avc1/1280x720/BsKC4kxa4b0xNhXe.mp4?tag=12
'1795802406321627235',"Murió a tiros ""El Netflix"", adolescente dedicado a las encerronas #CooperativaContigo https://t.co/WxNT7JrURr https://t.co/LATOqSorBf",es,Tweet,1,107,9,14,11152,2024-05-29 09:00:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,https://tinyurl.com/2ydsxgjb,photo,https://pbs.twimg.com/media/GOv4uuuXkAA4sej.jpg
'1795800332217282832',INE habilitó Fono Censo para quienes aún no han sido encuestados #CooperativaContigo https://t.co/3ZcffvggWZ https://t.co/uA2ifPT71a,es,Tweet,0,10,7,1,3570,2024-05-29 08:52:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#CooperativaContigo,http://tinyurl.com/295m4ylq,photo,https://pbs.twimg.com/media/GOv20YYXoAETT0l.jpg
